日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/11/16,台南市,東區,南聖里,住宅,75,3,4,23,27,1,2,3,4,1,0,0,120.2462245,22.9890944
105/11/16,台南市,東區,龍山里,機關,3,0,0,0,0,0,0,0,0,0,0,0,120.2217014,22.9834946
105/11/16,台南市,東區,後甲里,機關,1,0,0,13,13,0,0,0,0,0,0,0,120.2382911,22.9927707
105/11/16,台南市,東區,裕聖里,機關,8,0,0,2,2,0,0,0,0,0,0,0,120.2469457,22.9802195
105/11/17,台南市,東區,崇誨里,住宅,75,0,4,11,15,0,0,0,0,0,0,0,120.2256687,22.989711
105/11/17,台南市,東區,崇文里,住宅,75,0,13,8,21,0,0,0,0,0,0,0,120.2296358,22.9677389
105/11/18,台南市,東區,大學里,住宅,50,1,1,8,9,0,1,1,2,1,0,0,120.2209801,22.9963981
105/11/18,台南市,東區,東聖里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.2346848,22.9861443
105/11/18,台南市,東區,東門里,住宅,50,1,3,18,21,0,2,2,4,1,0,0,120.2144878,22.9890322
105/11/18,台南市,東區,關聖里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2418972,22.985975
105/11/14,台南市,南區,新昌里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1957308,22.9835601
105/11/14,台南市,南區,文南里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1870727,22.9840282
105/11/15,台南市,南區,新昌里,住宅,50,3,5,4,9,1,2,3,6,2,0,0,120.1957308,22.9835601
105/11/15,台南市,南區,文南里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.1870727,22.9840282
105/11/16,台南市,南區,新昌里,住宅,15,0,0,9,9,0,0,0,0,0,0,0,120.1957308,22.9835601
105/11/16,台南市,南區,白雪里,住宅,50,1,1,7,8,0,1,1,2,1,0,0,120.1885158,22.9676143
105/11/16,台南市,南區,喜東里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1906803,22.9423225
105/11/16,台南市,南區,廣州里,機關,13,2,3,0,3,2,0,2,15,3,0,0,120.1928448,22.9841637
105/11/16,台南市,南區,金華里,機關,1,0,1,0,1,0,0,0,0,0,0,0,120.1885158,22.9796984
105/11/16,台南市,南區,田寮里,機關,1,0,3,4,7,0,0,0,0,0,0,0,120.1957308,22.976847
105/11/16,台南市,南區,竹溪里,機關,1,0,1,3,4,0,0,0,0,0,0,0,120.2065525,22.9779397
105/11/16,台南市,南區,省躬里,機關,12,0,0,3,3,0,0,0,0,0,0,0,120.1863512,22.9338276
105/11/16,台南市,南區,竹溪里,機關,9,0,0,0,0,0,0,0,0,0,0,0,120.2065525,22.9779397
105/11/17,台南市,南區,彰南里,住宅,50,3,1,12,13,0,5,5,10,3,0,0.02,120.1791357,22.9715887
105/11/17,台南市,南區,大恩里,住宅,51,0,4,2,6,0,0,0,0,0,0,0,120.2079953,22.9548154
105/11/18,台南市,南區,文華里,住宅,50,1,3,3,6,1,0,1,2,1,0,0,120.1899588,22.98611
105/11/18,台南市,南區,府南里,住宅,51,1,3,7,10,0,1,1,2,1,0,0,120.1950093,22.9722988
105/11/15,台南市,北區,實踐里,住宅,53,1,0,14,14,0,1,1,2,1,0,0,120.2170126,23.0136734
105/11/15,台南市,北區,光武里,住宅,50,0,16,4,20,0,0,0,0,0,0,0,120.2162913,23.0124822
105/11/15,台南市,北區,三德里,住宅,50,0,6,9,15,0,0,0,0,0,0,0,120.2047489,23.000133
105/11/15,台南市,北區,安民里,住宅,50,1,11,6,17,0,1,1,2,1,0,0,120.2000596,23.0014504
105/11/16,台南市,北區,公園里,公園,20,0,1,6,7,0,0,0,0,0,0,0,120.2101595,23.0006781
105/11/16,台南市,北區,賢北里,住宅,51,0,3,3,6,0,0,0,0,0,0,0,120.1813004,23.006719
105/11/16,台南市,北區,大道里,住宅,50,1,7,14,21,0,1,1,2,1,0,0,120.2155699,23.0099486
105/11/16,台南市,北區,長德里,住宅,50,0,13,19,32,0,0,0,0,0,0,0,120.2058311,23.002927
105/11/16,台南市,北區,勝安里,其他,6,0,0,0,0,0,0,0,0,0,0,0,120.217734,23.0074816
105/11/16,台南市,北區,元寶里,其他,7,1,0,4,4,0,1,1,14,3,0,0,120.224226,23.0114904
105/11/16,台南市,北區,公園里,公園,13,0,0,0,0,0,0,0,0,0,0,0,120.2101595,23.0006781
105/11/17,台南市,北區,公園里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2101595,23.0006781
105/11/18,台南市,北區,東興里,住宅,75,0,12,19,31,0,0,0,0,0,0,0,120.2260293,23.0013807
105/11/18,台南市,北區,興南里,住宅,75,1,10,10,20,1,0,1,1,1,0,0,120.2087167,23.0036652
105/11/15,台南市,中西區,開山里,住宅,50,1,6,4,10,1,0,1,2,1,0,0,120.2097988,22.9876646
105/11/15,台南市,中西區,文賢里,住宅,50,1,3,3,6,0,1,1,2,1,0,0,120.1932056,23.003892
105/11/16,台南市,中西區,協進里,住宅,51,1,7,5,12,0,1,1,2,1,0,0,120.1910411,22.9976318
105/11/16,台南市,中西區,西賢里,住宅,51,0,5,8,13,0,0,0,0,0,0,0,120.1719199,23.0039814
105/11/16,台南市,中西區,青年里,機關,1,0,1,0,1,0,0,0,0,0,0,0,120.2090774,22.9925143
105/11/16,台南市,中西區,赤嵌里,機關,2,0,28,4,32,0,0,0,0,0,0,0,120.2072739,22.9972549
105/11/16,台南市,中西區,永華里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.2043882,22.9911465
105/11/16,台南市,中西區,永華里,機關,1,0,0,2,2,0,0,0,0,0,0,0,120.2043882,22.9911465
105/11/16,台南市,中西區,協進里,機關,2,0,0,0,0,0,0,0,0,0,0,0,120.1910411,22.9976318
105/11/17,台南市,中西區,建國里,住宅,55,0,1,4,5,0,0,0,0,0,0,0,120.2000596,22.993395
105/11/18,台南市,中西區,光賢里,住宅,53,1,6,8,14,0,1,1,2,1,0,0,120.1885158,23.0038665
105/11/18,台南市,中西區,協和里,住宅,55,1,6,7,13,1,0,1,2,1,0,0,120.1928448,23.0016179
105/11/14,台南市,安南區,淵西里,住宅,50,1,4,11,15,0,1,1,2,1,0,0,120.1661469,23.0562175
105/11/15,台南市,安南區,新順里,住宅,50,1,1,14,15,0,1,1,2,1,0,0,120.2195374,23.0436829
105/11/15,台南市,安南區,長安里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.1964522,23.0646352
105/11/16,台南市,安南區,青草里,住宅,50,1,6,5,11,0,1,1,2,1,0,0,120.1040715,23.0732357
105/11/16,台南市,安南區,溪北里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2130451,23.0255799
105/11/16,台南市,安南區,安西里,機關,1,0,10,0,10,0,0,0,0,0,0,0,120.2094381,23.0310345
105/11/16,台南市,安南區,頂安里,機關,1,0,9,1,10,0,0,0,0,0,0,0,120.2043882,23.0394768
105/11/17,台南市,安南區,城東里,住宅,50,0,9,7,16,0,0,0,0,0,0,0,120.1315037,23.0661555
105/11/18,台南市,安南區,溪頂里,住宅,54,0,9,5,14,0,0,0,0,0,0,0,120.2072739,23.0254471
105/11/18,台南市,安南區,溪東里,住宅,53,0,7,8,15,0,0,0,0,0,0,0,120.2015025,23.0253139
105/11/14,台南市,安平區,育平里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,120.1661469,22.989074
105/11/14,台南市,安平區,國平里,學校,1,0,0,2,2,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/15,台南市,安平區,平通里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1690334,22.9938422
105/11/16,台南市,安平區,國平里,其他,2,0,7,1,8,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/16,台南市,安平區,建平里,學校,1,0,1,2,3,0,0,0,0,0,0,0,120.1834651,22.9935103
105/11/16,台南市,安平區,文平里,機關,25,0,0,1,1,0,0,0,0,0,0,0,120.1805789,22.9860574
105/11/16,台南市,安平區,國平里,學校,15,0,0,0,0,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/16,台南市,安平區,平通里,機關,15,0,0,0,0,0,0,0,0,0,0,0,120.1690334,22.9938422
105/11/16,台南市,安平區,港仔里,機關,1,0,0,1,1,0,0,0,0,0,0,0,120.1643428,22.999187
105/11/16,台南市,安平區,港仔里,機關,1,0,0,2,2,0,0,0,0,0,0,0,120.1643428,22.999187
105/11/16,台南市,安平區,建平里,機關,4,0,4,0,4,0,0,0,0,0,0,0,120.1834651,22.9935103
105/11/16,台南市,安平區,建平里,機關,4,0,3,0,3,0,0,0,0,0,0,0,120.1834651,22.9935103
105/11/16,台南市,安平區,怡平里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.176971,22.994197
105/11/18,台南市,安平區,石門里,住宅,50,1,1,13,14,0,1,1,2,1,0,0,120.1654252,23.0006394
105/11/18,台南市,安平區,漁光里,機關,1,0,0,5,5,0,0,0,0,0,0,0,120.1574869,22.9801396
105/11/18,台南市,安平區,漁光里,學校,1,0,0,0,0,0,0,0,0,0,0,0,120.1574869,22.9801396
105/11/16,台南市,仁德區,成功里,空屋,11,0,2,13,15,0,0,0,0,0,0,0,120.225308,22.9404559
105/11/16,台南市,仁德區,土庫里,機關,2,0,0,12,12,0,0,0,0,0,0,0,120.2656955,22.9856821
105/11/14,台南市,永康區,正強里,住宅,75,0,13,5,18,0,0,0,0,0,0,0,120.251994,23.0294884
105/11/14,台南市,永康區,崑山里,住宅,75,1,10,11,21,0,1,1,1,1,0,0,120.2541575,22.9988384
105/11/15,台南市,永康區,東橋里,其他,1,0,1,5,6,0,0,0,0,0,0,0,120.241176,23.0243778
105/11/15,台南市,永康區,埔園里,住宅,50,2,0,4,4,0,2,2,4,1,0,0,120.2584844,23.0341644
105/11/15,台南市,永康區,二王里,住宅,50,3,4,7,11,0,3,3,6,2,0,0,120.2469457,23.0177985
105/11/15,台南市,永康區,永康里,住宅,50,3,3,9,12,0,3,3,6,2,0,0,120.2584844,23.0234285
105/11/16,台南市,永康區,西橋里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2260293,23.0134614
105/11/16,台南市,永康區,大橋里,住宅,50,0,12,6,18,0,0,0,0,0,0,0,120.2296358,23.0187454
105/11/16,台南市,永康區,復國里,住宅,50,1,1,3,4,1,0,1,2,1,0,0,120.2473063,23.0059794
105/11/16,台南市,永康區,光復里,住宅,51,0,3,7,10,0,0,0,0,0,0,0,120.2444215,22.9998739
105/11/16,台南市,永康區,永康里,機關,7,1,8,1,9,0,1,1,14,3,0,0,120.2584844,23.0234285
105/11/18,台南市,永康區,烏竹里,住宅,75,3,6,13,19,1,2,3,4,1,0,0,120.2642533,23.0410039
105/11/18,台南市,永康區,西灣里,住宅,75,1,6,17,23,0,1,1,1,1,0,0,120.2613689,23.0120871
105/11/7,台南市,善化區,文昌里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2945362,23.1137915
105/11/7,台南市,善化區,坐駕里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3003035,23.1233071
105/11/12,台南市,善化區,胡家里,住宅,50,1,0,5,5,0,2,2,4,1,0,0,120.2714642,23.1508594
105/11/12,台南市,善化區,胡厝里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2656955,23.1359743
105/11/12,台南市,善化區,文正里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2786746,23.1345789
105/11/12,台南市,善化區,什乃里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2815587,23.144704
105/11/7,台南市,新市區,大營里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3118375,23.0994096
105/11/7,台南市,新市區,大營里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3118375,23.0994096
105/11/3,台南市,新市區,社內里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2801166,23.0765802
105/11/3,台南市,新市區,社內里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2801166,23.0765802
105/11/8,台南市,新市區,大營里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3118375,23.0994096
105/11/12,台南市,新市區,新市里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2952571,23.0807704
105/11/15,台南市,安定區,管寮里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2195374,23.1081147
105/11/17,台南市,安定區,蘇林里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2584844,23.1227334
105/11/14,台南市,楠西區,照興里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4760853,23.1959665
105/11/15,台南市,麻豆區,麻口里,住宅,67,0,2,11,13,0,0,0,0,0,0,0,120.2195374,23.1779137
105/11/15,台南市,麻豆區,新建里,住宅,55,0,6,7,13,0,0,0,0,0,0,0,120.2404548,23.1835693
105/11/15,台南市,六甲區,中社里,住宅,53,0,0,3,3,0,0,0,0,0,0,0,120.3262535,23.2385397
105/11/16,台南市,六甲區,二甲里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.344992,23.2278593
105/11/1,台南市,官田區,湖山里,住宅,55,0,0,15,15,0,0,0,0,0,0,0,120.3478746,23.2084736
105/11/4,台南市,官田區,二鎮里,住宅,53,1,0,13,13,0,1,1,2,1,0,0,120.3262535,23.2063507
105/11/8,台南市,官田區,南部里,住宅,55,1,0,12,12,0,1,1,2,1,0,0,120.3637277,23.2064519
105/11/12,台南市,官田區,二鎮里,住宅,52,0,0,9,9,0,0,0,0,0,0,0,120.3262535,23.2063507
105/11/16,台南市,佳里區,鎮山里,住宅,120,0,0,7,7,0,0,0,0,0,0,0,120.1863512,23.1513391
105/11/16,台南市,西港區,營西里,住宅,53,1,0,4,4,0,1,1,2,1,0,0,120.2065525,23.1417201
105/11/19,台南市,西港區,西港里,住宅,60,0,0,19,19,0,0,0,0,0,0,0,120.2065525,23.125611
105/11/15,台南市,將軍區,將貴里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1401654,23.2067064
105/11/18,台南市,將軍區,長沙里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1040715,23.2183216
105/11/14,台南市,學甲區,慈福里,住宅,53,0,0,6,6,0,0,0,0,0,0,0,120.1856297,23.2327168
105/11/16,台南市,新營區,永生里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3150812,23.3022721
105/11/16,台南市,新營區,舊?里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2887685,23.2867306
105/11/17,台南市,新營區,興業里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3183249,23.3039301
105/11/17,台南市,新營區,興安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3219289,23.2998114
105/11/18,台南市,新營區,五興里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2729063,23.2726523
105/11/4,台南市,白河區,永安里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4083944,23.3457502
105/11/4,台南市,白河區,大竹里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4040725,23.3640976
105/11/4,台南市,白河區,崎內里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4760853,23.3781679
105/11/4,台南市,白河區,河東里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.427121,23.3430904
105/11/12,台南市,白河區,白河里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4170377,23.3439043
105/11/21,台南市,東區,路東里,住宅,59,0,12,8,20,0,0,0,0,0,0,0,120.2134058,22.9801973
105/11/21,台南市,東區,富裕里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.227472,22.9849708
105/11/21,台南市,東區,成大里,住宅,50,1,2,10,12,0,2,2,4,1,17,5,120.2152092,22.9976069
105/11/21,台南市,東區,仁和里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2357667,22.9701464
105/11/21,台南市,東區,大智里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2332423,22.962286
105/11/22,台南市,東區,崇明里,住宅,50,0,7,8,15,0,0,0,0,0,0,0,120.2195374,22.9685104
105/11/22,台南市,東區,新東里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.2249474,22.9865063
105/11/22,台南市,東區,大學里,住宅,50,1,0,2,2,0,1,1,2,1,50,9,120.2209801,22.9963981
105/11/22,台南市,東區,裕農里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2289146,22.9886954
105/11/22,台南市,東區,成大里,住宅,12,2,4,2,6,2,0,2,17,3,33,8,120.2152092,22.9976069
105/11/23,台南市,東區,崇信里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.227472,22.9809439
105/11/23,台南市,東區,文聖里,住宅,50,3,10,8,18,0,3,3,6,2,17,5,120.2447821,22.9840282
105/11/23,台南市,東區,大福里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2159306,22.9739636
105/11/23,台南市,東區,復興里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.2375698,22.9815131
105/11/24,台南市,東區,崇成里,住宅,50,2,3,10,13,2,0,2,4,1,15,5,120.2289146,22.9712457
105/11/24,台南市,東區,富強里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2317997,22.9867487
105/11/24,台南市,東區,自強里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.2332423,22.9824198
105/11/25,台南市,東區,崇善里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.2303571,22.9736282
105/11/25,台南市,東區,德高里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.2354061,22.9665308
105/11/7,台南市,南區,喜南里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1776926,22.9383204
105/11/10,台南市,南區,荔宅里,住宅,50,1,1,2,3,1,1,2,4,1,67,9,120.1986166,22.9749009
105/11/11,台南市,南區,新昌里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.1957308,22.9835601
105/11/12,台南市,南區,田寮里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1957308,22.976847
105/11/16,台南市,南區,新昌里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1957308,22.9835601
105/11/23,台南市,南區,明德里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.200781,22.9710918
105/11/21,台南市,南區,廣州里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1928448,22.9841637
105/11/21,台南市,南區,鯤鯓里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.1733631,22.9566809
105/11/22,台南市,南區,松安里,住宅,50,1,0,17,17,0,1,1,2,1,6,3,120.1776926,22.9248924
105/11/22,台南市,南區,新興里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.19537,22.9799434
105/11/23,台南市,南區,明德里,其他,50,0,2,11,13,0,0,0,0,0,0,0,120.200781,22.9710918
105/11/23,台南市,南區,彰南里,其他,50,0,7,5,12,0,0,0,0,0,0,0,120.1791357,22.9715887
105/11/23,台南市,南區,田寮里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1957308,22.976847
105/11/24,台南市,南區,金華里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.1885158,22.9796984
105/11/24,台南市,南區,南都里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1841866,22.9550918
105/11/25,台南市,南區,永寧里,住宅,50,2,2,11,13,0,3,3,6,2,23,6,120.1798573,22.9291405
105/11/25,台南市,南區,新昌里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1957308,22.9835601
105/11/1,台南市,北區,成功里,住宅,50,0,6,17,23,0,0,0,0,0,0,0,120.2094381,23.0202949
105/11/2,台南市,北區,文成里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.1971737,23.0074248
105/11/4,台南市,北區,裕民里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,120.1960915,23.0026166
105/11/7,台南市,北區,成德里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,120.2036668,23.0134491
105/11/8,台南市,北區,中樓里,住宅,50,0,6,12,18,0,0,0,0,0,0,0,120.2159306,23.0034966
105/11/14,台南市,北區,玉皇里,住宅,50,0,10,11,21,0,0,0,0,0,0,0,120.2069132,22.9996798
105/11/21,台南市,北區,國興里,住宅,50,0,3,7,10,0,0,0,0,0,0,0,120.2260293,23.0094345
105/11/21,台南市,北區,力行里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2292752,23.0084185
105/11/21,台南市,北區,新勝里,住宅,50,0,7,12,19,0,0,0,0,0,0,0,120.2213407,23.0094105
105/11/21,台南市,北區,振興里,住宅,50,1,7,10,17,0,1,1,2,1,6,3,120.2217014,23.0063146
105/11/17,台南市,北區,勝安里,住宅,50,0,5,10,15,0,0,0,0,0,0,0,120.217734,23.0074816
105/11/17,台南市,北區,長榮里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2191767,23.0091928
105/11/22,台南市,北區,大港里,住宅,54,0,3,5,8,0,0,0,0,0,0,0,120.1827435,23.0104452
105/11/22,台南市,北區,正風里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2148485,23.0154694
105/11/22,台南市,北區,大和里,住宅,50,0,4,26,30,0,0,0,0,0,0,0,120.1914018,23.0153463
105/11/22,台南市,北區,國姓里,住宅,50,1,12,25,37,0,1,1,2,1,3,2,120.2087167,23.0076926
105/11/23,台南市,北區,玉皇里,住宅,50,0,15,22,37,0,0,0,0,0,0,0,120.2069132,22.9996798
105/11/23,台南市,北區,小康里,住宅,50,0,9,9,18,0,0,0,0,0,0,0,120.2173733,23.0152758
105/11/23,台南市,北區,仁愛里,住宅,51,0,3,5,8,0,0,0,0,0,0,0,120.2202587,23.0025898
105/11/23,台南市,北區,文成里,住宅,50,1,7,10,17,2,0,2,4,1,12,4,120.1971737,23.0074248
105/11/24,台南市,北區,文元里,住宅,50,0,11,13,24,0,0,0,0,0,0,0,120.1978952,23.0146579
105/11/24,台南市,北區,中樓里,住宅,50,0,6,18,24,0,0,0,0,0,0,0,120.2159306,23.0034966
105/11/24,台南市,北區,六甲里,住宅,50,0,3,9,12,0,0,0,0,0,0,0,120.2101595,23.0127602
105/11/24,台南市,北區,延平里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.211963,23.0107043
105/11/25,台南市,北區,成功里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2094381,23.0202949
105/11/25,台南市,北區,和順里,住宅,50,0,10,6,16,0,0,0,0,0,0,0,120.2015025,23.0051759
105/11/25,台南市,北區,重興里,住宅,75,1,11,31,42,0,1,1,1,1,2,1,120.2260293,23.0040653
105/11/21,台南市,中西區,光賢里,住宅,50,1,2,8,10,0,1,1,2,1,10,4,120.1885158,23.0038665
105/11/21,台南市,中西區,協和里,住宅,50,1,0,7,7,1,0,1,2,1,14,4,120.1928448,23.0016179
105/11/24,台南市,中西區,赤嵌里,住宅,50,1,2,10,12,0,1,1,2,1,8,3,120.2072739,22.9972549
105/11/25,台南市,中西區,法華里,住宅,50,1,3,2,5,1,0,1,2,1,20,5,120.2097988,22.9822947
105/11/22,台南市,中西區,郡王里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.2072739,22.986515
105/11/22,台南市,中西區,元安里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,120.1960915,22.9885194
105/11/23,台南市,中西區,西賢里,住宅,50,1,2,5,7,0,1,1,2,1,14,4,120.1719199,23.0039814
105/11/23,台南市,中西區,普濟里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.1996988,22.9991764
105/11/24,台南市,中西區,永華里,住宅,50,1,5,2,7,0,1,1,2,1,14,4,120.2043882,22.9911465
105/11/21,台南市,安南區,幸福里,市場,50,1,2,3,5,0,1,1,2,1,20,5,120.1899588,23.0210189
105/11/21,台南市,安南區,幸福里,住宅,54,0,8,3,11,0,0,0,0,0,0,0,120.1899588,23.0210189
105/11/22,台南市,安南區,溪墘里,住宅,50,1,9,8,17,0,1,1,2,1,6,3,120.1928448,23.0244424
105/11/22,台南市,安南區,溪墘里,市場,50,0,7,11,18,0,0,0,0,0,0,0,120.1928448,23.0244424
105/11/23,台南市,安南區,安富里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1957308,23.0251806
105/11/23,台南市,安南區,安富里,市場,50,1,3,20,23,0,1,1,2,1,4,2,120.1957308,23.0251806
105/11/24,台南市,安南區,鳳凰里,住宅,50,2,6,18,24,0,2,2,4,1,8,3,120.2000596,23.0417267
105/11/24,台南市,安南區,原佃里,住宅,50,3,14,36,50,0,3,3,6,2,6,3,120.1964522,23.0538947
105/11/25,台南市,安南區,溪北里,住宅,50,0,10,0,10,0,0,0,0,0,0,0,120.2130451,23.0255799
105/11/25,台南市,安南區,溪北里,市場,52,0,1,11,12,0,0,0,0,0,0,0,120.2130451,23.0255799
105/11/8,台南市,安南區,頂安里,住宅,51,0,3,4,7,0,0,0,0,0,0,0,120.2043882,23.0394768
105/11/9,台南市,安南區,海佃里,住宅,51,0,7,8,15,0,0,0,0,0,0,0,120.1892373,23.0245267
105/11/15,台南市,安南區,大安里,住宅,51,0,4,12,16,0,0,0,0,0,0,0,120.1950093,23.0313733
105/11/16,台南市,安南區,安富里,住宅,51,0,11,9,20,0,0,0,0,0,0,0,120.1957308,23.0251806
105/11/23,台南市,安南區,幸福里,住宅,51,0,9,8,17,0,0,0,0,0,0,0,120.1899588,23.0210189
105/11/24,台南市,安南區,安東里,住宅,50,0,8,11,19,0,0,0,0,0,0,0,120.2180947,23.0372738
105/11/21,台南市,安平區,億載里,其他,4,0,2,0,2,0,0,0,0,0,0,0,120.1603737,22.9902803
105/11/21,台南市,安平區,建平里,住宅,50,0,3,10,13,0,0,0,0,0,0,0,120.1834651,22.9935103
105/11/17,台南市,安平區,建平里,學校,1,0,1,1,2,0,0,0,0,0,0,0,120.1834651,22.9935103
105/11/17,台南市,安平區,文平里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.1805789,22.9860574
105/11/22,台南市,安平區,金城里,其他,4,0,2,7,9,0,0,0,0,0,0,0,120.1488264,22.9953785
105/11/22,台南市,安平區,漁光里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.1574869,22.9801396
105/11/23,台南市,安平區,金城里,市場,1,0,0,1,1,0,0,0,0,0,0,0,120.1488264,22.9953785
105/11/23,台南市,安平區,國平里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/24,台南市,安平區,石門里,市場,2,1,2,3,5,0,1,1,50,6,20,5,120.1654252,23.0006394
105/11/24,台南市,安平區,億載里,住宅,50,0,12,11,23,0,0,0,0,0,0,0,120.1603737,22.9902803
105/11/25,台南市,安平區,平安里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1726415,22.9991307
105/11/25,台南市,安平區,國平里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/15,台南市,仁德區,仁德里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.2455033,22.9657583
105/11/23,台南市,仁德區,二行里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2209801,22.9212251
105/11/24,台南市,仁德區,後壁里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2426185,22.9475722
105/11/11,台南市,歸仁區,八甲里,住宅,56,1,0,9,9,0,0,0,0,0,0,0,120.2988617,22.9746957
105/11/9,台南市,永康區,東灣里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.270022,22.9995352
105/11/10,台南市,永康區,中華里,住宅,51,0,0,3,3,0,0,0,0,0,0,0,120.2375698,23.0003039
