日期,區別,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
104/9/17,永康區,西橋里,住宅,50,2,8,9,0,2,4,1,12,4
104/9/17,永康區,西橋里,住宅,50,0,9,20,0,0,0,0,0,0
104/9/18,永康區,埔園里,住宅,50,2,8,12,0,2,4,1,10,4
104/9/18,永康區,勝利里,住宅,50,0,9,6,0,0,0,0,0,0
104/9/18,永康區,中華里,住宅,50,2,5,4,0,2,4,1,22,6
104/9/18,永康區,五王里,住宅,50,0,2,8,0,0,0,0,0,0
104/9/19,永康區,甲頂里,住宅,50,1,6,20,0,1,2,1,4,2
104/9/19,永康區,永康里,住宅,53,1,2,7,0,1,2,1,11,4
104/9/19,永康區,二王里,住宅,121,3,26,3,3,0,2,1,10,4
104/9/19,永康區,二王里,住宅,135,3,48,12,0,3,2,1,5,2
104/9/2,永康區,六合里,住宅,50,0,0,13,0,0,0,0,0,0
104/9/2,永康區,安康里,住宅,87,4,12,33,0,4,5,2,9,3
104/9/20,永康區,永康里,住宅,34,0,11,2,0,0,0,0,0,0
104/9/21,永康區,勝利里,住宅,100,1,8,29,0,1,1,1,3,2
104/9/21,永康區,復國里,住宅,23,0,0,0,0,0,0,0,0,0
104/9/22,永康區,西橋里,住宅,131,0,16,25,0,0,0,0,0,0
104/9/22,永康區,西橋里,住宅,176,1,31,19,0,1,1,1,2,1
104/9/23,永康區,五王里,住宅,90,0,9,14,0,0,0,0,0,0
104/9/23,永康區,五王里,住宅,113,1,11,18,1,0,1,1,3,2
104/9/23,永康區,五王里,住宅,112,0,24,2,0,0,0,0,0,0
104/9/24,永康區,勝利里,住宅,50,2,3,4,0,2,4,1,29,7
104/9/24,永康區,勝利里,住宅,50,0,0,5,0,0,0,0,0,0
104/9/24,永康區,東橋里,住宅,50,1,0,15,0,1,2,1,7,3
104/9/24,永康區,勝利里,住宅,100,2,30,16,0,3,3,1,7,3
104/9/24,永康區,五王里,住宅,59,2,10,7,0,2,3,1,12,4
104/9/24,永康區,勝利里,住宅,94,0,7,20,0,0,0,0,0,0
104/9/24,永康區,正強里,住宅,50,0,8,19,0,0,0,0,0,0
104/9/25,永康區,西橋里,住宅,70,1,14,37,0,2,3,1,4,2
104/9/26,永康區,鹽行里,住宅,60,0,13,5,0,0,0,0,0,0
104/9/27,永康區,五王里,住宅,56,0,12,13,0,0,0,0,0,0
104/9/28,永康區,安康里,住宅,67,0,3,13,0,0,0,0,0,0
104/9/28,永康區,西橋里,住宅,67,0,0,6,0,0,0,0,0,0
104/9/28,永康區,正強里,住宅,41,0,2,32,0,0,0,0,0,0
104/9/29,永康區,大灣里,住宅,50,0,26,10,0,0,0,0,0,0
104/9/29,永康區,正強里,住宅,50,0,2,30,0,0,0,0,0,0
104/9/29,永康區,埔園里,住宅,50,0,5,24,0,0,0,0,0,0
104/9/3,永康區,安康里,住宅,190,0,21,18,0,0,0,0,0,0
104/9/3,永康區,安康里,住宅,254,2,62,27,2,0,1,1,2,1
104/9/30,永康區,二王里,住宅,50,0,3,8,0,0,0,0,0,0
104/9/30,永康區,正強里,住宅,50,0,3,31,0,0,0,0,0,0
104/9/30,永康區,埔園里,住宅,51,0,3,73,0,0,0,0,0,0
104/9/30,永康區,甲頂里,住宅,33,0,15,11,0,0,0,0,0,0
104/9/30,永康區,西橋里,住宅,50,0,5,17,0,0,0,0,0,0
104/9/30,永康區,埔園里,住宅,50,0,6,22,0,0,0,0,0,0
104/9/30,永康區,正強里,住宅,100,0,11,22,0,0,0,0,0,0
104/9/4,永康區,大橋里,住宅,227,3,18,26,0,5,2,1,11,4
104/9/4,永康區,大橋里,住宅,157,3,34,14,2,1,2,1,6,3
104/9/5,永康區,二王里,住宅,50,2,17,27,2,0,4,1,5,2
104/9/6,永康區,五王里,住宅,379,3,34,14,3,0,1,1,6,3
104/9/6,永康區,五王里,住宅,268,2,33,4,2,0,1,1,5,2
104/9/7,永康區,復華里,住宅,50,0,0,0,0,0,0,0,0,0
104/9/7,永康區,復華里,住宅,50,0,0,0,0,0,0,0,0,0
104/9/7,永康區,復國里,住宅,50,0,11,3,0,0,0,0,0,0
104/9/7,永康區,復國里,住宅,50,0,1,10,0,0,0,0,0,0
104/9/8,永康區,西橋里,住宅,50,3,9,19,1,2,6,2,11,4
104/9/8,永康區,西橋里,住宅,50,2,6,34,0,4,8,2,10,4
104/9/8,永康區,西橋里,住宅,50,0,6,10,0,0,0,0,0,0
104/9/8,永康區,西橋里,住宅,50,1,2,14,1,0,2,1,6,3
104/9/9,永康區,甲頂里,住宅,55,2,6,4,1,1,4,1,20,5
104/9/9,永康區,西橋里,住宅,34,0,3,13,0,0,0,0,0,0
104/9/9,永康區,大橋里,住宅,50,1,7,11,2,1,6,2,17,5
104/9/9,永康區,大橋里,住宅,50,3,14,50,2,2,8,2,6,3
104/10/1,永康區,五王里,住宅,50,0,3,13,0,0,0,0,0,0
104/10/1,永康區,大橋里,住宅,37,0,12,24,0,0,0,0,0,0
104/10/1,永康區,三合里,住宅,50,0,3,14,0,0,0,0,0,0
104/10/1,永康區,中興里,住宅,50,0,5,9,0,0,0,0,0,0
104/10/2,永康區,尚頂里,學校,100,0,3,9,0,0,0,0,0,0
104/10/2,永康區,中興里,住宅,66,0,0,0,0,0,0,0,0,0
104/10/2,永康區,建國里,住宅,34,0,24,3,0,0,0,0,0,0
104/9/10,永康區,五王里,住宅,50,0,4,25,0,0,0,0,0,0
104/9/14,永康區,大橋里,住宅,50,0,7,19,0,0,0,0,0,0
104/9/15,永康區,安康里,住宅,50,0,10,28,0,0,0,0,0,0
104/9/17,永康區,西橋里,住宅,50,0,9,20,0,0,0,0,0,0
104/9/24,永康區,正強里,住宅,50,0,8,19,0,0,0,0,0,0
104/9/27,永康區,五王里,住宅,56,0,12,13,0,0,0,0,0,0
104/9/28,永康區,安康里,住宅,67,0,3,13,0,0,0,0,0,0
104/9/28,永康區,西橋里,住宅,67,0,0,6,0,0,0,0,0,0
104/9/28,永康區,正強里,住宅,41,0,2,32,0,0,0,0,0,0
104/9/29,永康區,埔園里,住宅,50,0,5,24,0,0,0,0,0,0
104/9/29,永康區,大灣里,住宅,50,0,26,10,0,0,0,0,0,0
104/9/29,永康區,正強里,住宅,50,0,2,30,0,0,0,0,0,0
104/9/30,永康區,二王里,住宅,50,0,3,8,0,0,0,0,0,0
104/9/30,永康區,正強里,住宅,50,0,3,31,0,0,0,0,0,0
104/9/30,永康區,埔園里,住宅,51,0,3,73,0,0,0,0,0,0
104/9/30,永康區,甲頂里,住宅,33,0,15,11,0,0,0,0,0,0
104/9/30,永康區,西橋里,住宅,50,0,5,17,0,0,0,0,0,0
104/9/30,永康區,埔園里,住宅,50,0,6,22,0,0,0,0,0,0
104/9/30,永康區,正強里,住宅,100,0,11,22,0,0,0,0,0,0
104/10/4,永康區,中興里,住宅,106,0,13,12,0,0,0,0,0,0
104/10/4,永康區,五王里,住宅,41,0,9,11,0,0,0,0,0,0
104/10/4,永康區,埔園里,住宅,187,10,39,81,3,7,5,2,8,3
104/10/4,永康區,正強里,住宅,404,17,139,110,10,9,5,2,8,3
104/10/5,永康區,勝利里,住宅,73,0,16,12,0,0,0,0,0,0
104/10/6,永康區,鹽洲里,住宅,23,0,10,1,0,0,0,0,0,0
104/10/6,永康區,中興里,住宅,195,1,32,60,0,1,1,1,1,1
104/10/6,永康區,中興里,住宅,204,6,75,18,4,2,3,1,6,3
104/10/6,永康區,中興里,住宅,199,3,45,40,3,0,2,1,4,2
104/10/7,永康區,勝利里,住宅,442,6,60,80,2,4,1,1,4,2
104/10/7,永康區,勝利里,住宅,476,5,75,21,1,4,1,1,5,2
104/10/7,永康區,復華里,住宅,41,0,18,4,0,0,0,0,0,0
104/10/8,永康區,西橋里,住宅,320,1,49,19,1,0,0,1,1,1
104/10/8,永康區,勝利里,住宅,300,1,70,24,1,0,0,1,1,1
104/10/8,永康區,西橋里,住宅,79,1,17,7,0,1,1,1,4,2
104/10/9,永康區,勝利里,住宅,278,1,100,49,1,0,0,1,1,1
104/10/9,永康區,勝利里,住宅,310,5,111,125,1,4,2,1,2,1
104/10/9,永康區,西橋里,住宅,47,0,3,21,0,0,0,0,0,0
104/10/10,永康區,安康里,住宅,135,0,17,16,0,0,0,0,0,0
104/10/10,永康區,大橋里,住宅,19,0,2,1,0,0,0,0,0,0
104/10/10,永康區,勝利里,住宅,6,0,0,0,0,0,0,0,0,0
104/10/10,永康區,安康里,住宅,312,0,17,26,0,0,0,0,0,0
104/10/11,永康區,安康里,住宅,210,3,52,49,1,2,1,1,3,2
104/10/11,永康區,安康里,住宅,240,2,61,40,2,0,1,1,2,1
104/10/11,永康區,大橋里,住宅,21,0,1,1,0,0,0,0,0,0
104/10/12,永康區,安康里,住宅,544,1,26,21,1,0,0,1,2,1
104/10/12,永康區,勝利里,住宅,169,1,17,10,0,1,1,1,4,2
104/10/12,永康區,五王里,住宅,113,0,14,2,0,0,0,0,0,0
104/10/12,永康區,五王里,住宅,81,0,0,13,0,0,0,0,0,0
104/10/13,永康區,五王里,住宅,623,5,119,98,4,2,1,1,3,2
104/10/13,永康區,五王里,住宅,25,0,3,4,0,0,0,0,0,0
104/10/13,永康區,尚頂里,住宅,54,0,2,4,0,0,0,0,0,0
104/10/13,永康區,尚頂里,住宅,65,0,0,0,0,0,0,0,0,0
104/10/14,永康區,鹽行里,住宅,24,0,3,7,0,0,0,0,0,0
104/10/14,永康區,尚頂里,住宅,186,0,15,15,0,0,0,0,0,0
104/10/14,永康區,尚頂里,住宅,464,1,15,31,0,1,0,1,2,1
104/10/15,永康區,中華里,住宅,233,3,46,22,3,0,1,1,4,2
104/10/15,永康區,龍潭里,住宅,18,0,2,0,0,0,0,0,0,0
104/10/16,永康區,復華里,住宅,268,5,68,42,0,5,2,1,5,2
104/10/16,永康區,復華里,住宅,162,2,37,23,0,2,1,1,3,2
104/10/17,永康區,大橋里,住宅,24,0,1,0,0,0,0,0,0,0
104/10/17,永康區,六合里,住宅,77,0,0,1,0,0,0,0,0,0
104/10/17,永康區,西橋里,住宅,91,0,0,0,0,0,0,0,0,0
104/10/16,永康區,復華里,住宅,268,5,68,42,0,5,2,1,5,2
104/10/16,永康區,復華里,住宅,162,2,37,23,0,2,1,1,3,2
104/10/18,永康區,二王里,住宅,18,0,3,4,0,0,0,0,0,0
104/10/18,永康區,鹽行里,住宅,135,0,8,11,0,0,0,0,0,0
104/10/18,永康區,鹽行里,住宅,135,0,2,17,0,0,0,0,0,0
104/10/18,永康區,三合里,住宅,18,0,3,4,0,0,0,0,0,0
104/10/18,永康區,中興里,住宅,86,2,20,17,1,1,2,1,5,2
104/10/18,永康區,大橋里,住宅,58,1,10,3,0,1,2,1,8,3
104/10/18,永康區,西勢里,住宅,82,2,9,9,0,2,2,1,11,4
104/10/18,永康區,西勢里,住宅,100,0,12,23,0,0,0,0,0,0
104/10/18,永康區,大橋里,住宅,100,0,15,5,0,0,0,0,0,0
104/10/18,永康區,西勢里,住宅,100,0,1,8,0,0,0,0,0,0
104/10/18,永康區,西勢里,住宅,100,1,0,3,0,1,1,1,33,8
104/10/19,永康區,鹽行里,住宅,50,0,5,16,0,0,0,0,0,0
104/10/19,永康區,鹽行里,住宅,456,0,53,16,0,0,0,0,0,0
104/10/19,永康區,三合里,住宅,106,0,0,9,0,0,0,0,0,0
104/10/20,永康區,三合里,住宅,154,1,25,3,0,1,1,1,4,2
104/10/20,永康區,三合里,住宅,87,0,15,15,0,0,0,0,0,0
104/10/20,永康區,六合里,住宅,50,1,1,23,1,0,2,1,4,2
104/10/20,永康區,西橋里,住宅,63,0,0,0,0,0,0,0,0,0
104/10/20,永康區,西橋里,住宅,130,0,0,9,0,0,0,0,0,0
104/10/20,永康區,永康里,住宅,175,0,0,14,0,0,0,0,0,0
104/10/20,永康區,復華里,住宅,15,0,1,1,0,0,0,0,0,0
104/10/21,永康區,六合里,住宅,111,1,15,14,0,1,1,1,3,2
104/10/21,永康區,西橋里,住宅,291,1,55,42,0,1,0,1,1,1
104/10/22,永康區,鹽行里,住宅,148,0,31,12,0,0,0,0,0,0
104/10/22,永康區,勝利里,住宅,67,1,3,17,0,1,1,1,5,2
104/10/22,永康區,六合里,住宅,88,0,10,22,0,0,0,0,0,0
104/10/22,永康區,五王里,住宅,127,0,10,6,0,0,0,0,0,0
104/10/23,永康區,大橋里,住宅,145,0,37,23,0,0,0,0,0,0
104/10/23,永康區,東橋里,住宅,191,3,38,63,0,3,2,1,3,2
104/10/23,永康區,復華里,住宅,201,0,29,28,0,0,0,0,0,0
104/10/23,永康區,復國里,住宅,128,0,0,1,0,0,0,0,0,0
104/10/23,永康區,中華里,住宅,80,0,0,0,0,0,0,0,0,0
104/10/24,永康區,鹽洲里,住宅,97,3,63,36,0,3,3,1,3,2
104/10/24,永康區,中華里,住宅,164,5,33,14,1,4,3,1,11,4
104/10/24,永康區,復國里,住宅,91,1,14,23,1,0,1,1,3,2
104/10/24,永康區,二王里,住宅,193,0,0,14,0,0,0,0,0,0
104/1/12,玉井區,望明里,住宅,50,0,0,8,0,0,0,0,0,0
104/1/16,玉井區,沙田里,住宅,50,0,0,9,0,0,0,0,0,0
104/1/20,玉井區,玉井里,住宅,50,0,0,4,0,0,0,0,0,0
104/1/22,玉井區,玉田里,住宅,50,0,0,5,0,0,0,0,0,0
104/1/5,玉井區,玉井里,住宅,50,0,0,6,0,0,0,0,0,0
104/1/8,玉井區,玉田里,住宅,50,0,0,10,0,0,0,0,0,0
104/2/10,玉井區,三和里,住宅,50,0,0,6,0,0,0,0,0,0
104/2/12,玉井區,豐里里,住宅,50,0,0,9,0,0,0,0,0,0
104/2/16,玉井區,中正里,住宅,50,0,0,3,0,0,0,0,0,0
104/2/2,玉井區,中正里,住宅,50,0,0,6,0,0,0,0,0,0
104/2/24,玉井區,竹圍里,住宅,50,0,0,4,0,0,0,0,0,0
104/2/4,玉井區,竹圍里,住宅,50,0,0,7,0,0,0,0,0,0
104/3/10,玉井區,沙田里,住宅,50,0,0,6,0,0,0,0,0,0
104/3/12,玉井區,望明里,住宅,50,0,0,10,0,0,0,0,0,0
104/3/18,玉井區,玉田里,住宅,50,0,0,9,0,0,0,0,0,0
104/3/20,玉井區,玉井里,住宅,50,0,0,3,0,0,0,0,0,0
104/3/23,玉井區,望明里,住宅,50,0,0,4,0,0,0,0,0,0
104/3/5,玉井區,玉井里,住宅,50,0,0,8,0,0,0,0,0,0
104/4/10,玉井區,望明里,住宅,50,0,0,8,0,0,0,0,0,0
104/4/15,玉井區,豐里里,住宅,50,0,0,7,0,0,0,0,0,0
104/4/17,玉井區,中正里,住宅,50,0,0,9,0,0,0,0,0,0
104/4/2,玉井區,竹圍里,住宅,50,0,0,7,0,0,0,0,0,0
104/4/20,玉井區,竹圍里,住宅,50,0,0,4,0,0,0,0,0,0
104/4/23,玉井區,豐里里,住宅,50,0,0,7,0,0,0,0,0,0
104/5/12,玉井區,沙田里,住宅,50,0,0,7,0,0,0,0,0,0
104/5/19,玉井區,玉井里,住宅,50,0,0,14,0,0,0,0,0,0
104/5/21,玉井區,三和里,住宅,50,0,0,4,0,0,0,0,0,0
104/5/25,玉井區,玉井里,住宅,50,0,0,7,0,0,0,0,0,0
104/5/4,玉井區,三埔里,住宅,50,0,0,7,0,0,0,0,0,0
104/5/7,玉井區,三和里,住宅,50,0,0,10,0,0,0,0,0,0
104/6/11,玉井區,豐里里,住宅,50,0,0,5,0,0,0,0,0,0
104/6/15,玉井區,望明里,住宅,50,0,0,6,0,0,0,0,0,0
104/6/18,玉井區,竹圍里,住宅,50,0,0,3,0,0,0,0,0,0
104/6/24,玉井區,玉田里,住宅,50,0,0,5,0,0,0,0,0,0
104/6/3,玉井區,竹圍里,住宅,50,0,0,9,0,0,0,0,0,0
104/6/8,玉井區,玉田里,住宅,50,0,0,9,0,0,0,0,0,0
104/7/14,玉井區,中正里,住宅,50,0,0,6,0,0,0,0,0,0
104/7/15,玉井區,玉井里,住宅,50,0,0,6,0,0,0,0,0,0
104/7/21,玉井區,沙田里,住宅,50,0,0,4,0,0,0,0,0,0
104/7/24,玉井區,望明里,住宅,50,0,0,4,0,0,0,0,0,0
104/7/3,玉井區,沙田里,住宅,50,0,0,10,0,0,0,0,0,0
104/7/9,玉井區,望明里,住宅,50,0,0,5,0,0,0,0,0,0
104/8/17,玉井區,竹圍里,住宅,72,1,0,15,0,4,6,2,27,6
104/8/17,玉井區,玉井里,住宅,70,1,0,14,0,5,7,2,36,8
104/8/17,玉井區,玉田里,住宅,80,1,0,14,0,3,4,1,21,6
104/8/17,玉井區,中正里,住宅,50,0,0,13,0,0,0,0,0,0
104/8/18,玉井區,竹圍里,住宅,60,1,0,13,0,3,5,2,23,6
104/8/18,玉井區,玉田里,住宅,78,1,0,33,0,9,12,3,27,6
104/8/18,玉井區,玉井里,住宅,50,1,0,16,0,7,14,3,44,9
104/8/18,玉井區,中正里,住宅,50,1,0,8,0,1,2,1,13,4
104/8/19,玉井區,玉田里,住宅,150,1,0,28,0,6,4,1,21,6
104/8/19,玉井區,玉井里,住宅,88,1,0,20,0,3,3,1,15,5
104/8/21,玉井區,玉田里,住宅,204,1,0,32,0,5,2,1,16,5
104/8/21,玉井區,玉井里,住宅,68,1,0,12,0,2,3,1,17,5
104/8/24,玉井區,玉田里,住宅,85,1,0,11,0,1,1,1,9,3
104/8/24,玉井區,玉田里,住宅,136,1,0,9,0,1,1,1,11,4
104/8/25,玉井區,玉井里,住宅,136,0,0,19,0,0,0,0,0,0
104/8/26,玉井區,玉井里,住宅,136,1,0,21,0,1,1,1,5,2
104/8/27,玉井區,竹圍里,住宅,136,0,0,22,0,0,0,0,0,0
104/8/3,玉井區,玉田里,住宅,272,1,0,46,0,3,1,1,7,3
104/8/30,玉井區,玉田里,住宅,80,2,0,67,0,6,8,2,9,3
104/8/31,玉井區,玉井里,住宅,136,1,0,13,0,3,2,1,23,6
104/9/10,玉井區,玉井里,住宅,50,0,0,9,0,0,0,0,0,0
104/9/10,玉井區,層林里,住宅,102,0,0,21,0,0,0,0,0,0
104/9/10,玉井區,玉田里,住宅,136,0,0,19,0,0,0,0,0,0
104/9/11,玉井區,玉井里,住宅,170,0,0,22,0,0,0,0,0,0
104/9/12,玉井區,玉田里,住宅,136,0,0,17,0,0,0,0,0,0
104/9/12,玉井區,沙田里,住宅,50,0,0,10,0,0,0,0,0,0
104/9/14,玉井區,玉井里,住宅,170,0,0,14,0,0,0,0,0,0
104/9/14,玉井區,玉田里,住宅,136,0,0,16,0,0,0,0,0,0
104/9/15,玉井區,中正里,住宅,136,0,0,20,0,0,0,0,0,0
104/9/4,玉井區,玉田里,住宅,136,0,0,18,0,0,0,0,0,0
104/9/4,玉井區,玉井里,住宅,136,0,0,15,0,0,0,0,0,0
104/9/5,玉井區,竹圍里,住宅,136,0,0,31,0,0,0,0,0,0
104/9/9,玉井區,中正里,住宅,136,0,0,42,0,0,0,0,0,0
104/10/12,玉井區,玉田里,住宅,300,0,0,11,0,0,0,0,0,0
104/10/13,玉井區,中正里,住宅,150,0,0,6,0,0,0,0,0,0
104/10/14,玉井區,玉井里,住宅,150,0,0,6,0,0,0,0,0,0
104/10/15,玉井區,玉田里,住宅,300,0,0,7,0,0,0,0,0,0
104/1/10,中西區,大涼里,住宅,51,1,0,6,0,1,2,1,17,5
104/1/12,中西區,協和里,住宅,50,0,3,9,0,0,0,0,0,0
104/1/12,中西區,光賢里,住宅,51,1,5,6,0,1,2,1,9,3
104/1/27,中西區,開山里,住宅,50,1,3,11,0,1,2,1,7,3
104/1/5,中西區,福安里,住宅,50,1,3,8,0,2,4,1,18,5
104/1/9,中西區,民權里,住宅,51,1,3,8,0,1,2,1,9,3
104/1/9,中西區,文賢里,住宅,50,0,4,3,0,0,0,0,0,0
104/2/12,中西區,大涼里,住宅,50,0,1,9,0,0,0,0,0,0
104/2/12,中西區,青年里,住宅,50,0,3,5,0,0,0,0,0,0
104/2/14,中西區,銀同里,住宅,50,1,0,15,0,1,2,1,7,3
104/2/2,中西區,天后里,住宅,50,0,8,6,0,0,0,0,0,0
104/2/2,中西區,赤嵌里,住宅,51,2,0,10,0,2,4,1,20,5
104/2/25,中西區,永華里,住宅,50,1,2,10,0,1,2,1,8,3
104/2/25,中西區,永福里,住宅,50,2,4,16,0,2,4,1,10,4
104/2/3,中西區,建國里,住宅,51,0,3,10,0,0,0,0,0,0
104/2/4,中西區,青年里,住宅,51,0,4,6,0,0,0,0,0,0
104/2/5,中西區,開山里,住宅,51,1,7,8,0,1,2,1,7,3
104/2/5,中西區,法華里,住宅,50,0,0,3,0,0,0,0,0,0
104/2/6,中西區,萬昌里,住宅,50,0,3,7,0,0,0,0,0,0
104/3/10,中西區,天后里,住宅,50,0,2,10,0,0,0,0,0,0
104/3/10,中西區,郡王里,住宅,50,0,7,10,0,0,0,0,0,0
104/3/10,中西區,三民里,住宅,50,1,3,11,0,1,2,1,7,3
104/3/10,中西區,五妃里,住宅,50,1,4,12,0,1,2,1,6,3
104/3/10,中西區,赤嵌里,學校,50,2,1,1,1,1,4,1,100,9
104/3/10,中西區,法華里,其他,50,0,2,10,0,0,0,0,0,0
104/3/11,中西區,萬昌里,住宅,121,2,21,28,0,3,2,1,6,3
104/3/11,中西區,建國里,住宅,50,0,8,12,0,0,0,0,0,0
104/3/11,中西區,民主里,住宅,50,0,2,6,0,0,0,0,0,0
104/3/12,中西區,青年里,住宅,50,1,8,4,1,0,2,1,8,3
104/3/12,中西區,西湖里,住宅,51,0,1,15,0,0,0,0,0,0
104/3/12,中西區,法華里,住宅,50,1,4,9,0,1,2,1,8,3
104/3/12,中西區,西賢里,住宅,50,0,3,20,0,0,0,0,0,0
104/3/13,中西區,中正里,住宅,50,2,20,36,0,3,6,2,5,2
104/3/13,中西區,文賢里,住宅,50,1,0,13,0,1,2,1,8,3
104/3/13,中西區,光賢里,住宅,50,0,3,13,0,0,0,0,0,0
104/3/14,中西區,開山里,住宅,50,1,0,10,0,1,2,1,10,4
104/3/16,中西區,大南里,住宅,50,0,4,8,0,0,0,0,0,0
104/3/16,中西區,銀同里,住宅,75,1,4,12,0,1,1,1,6,3
104/3/16,中西區,開山里,住宅,51,1,3,11,0,1,2,1,7,3
104/3/17,中西區,保安里,住宅,50,0,1,11,0,0,0,0,0,0
104/3/17,中西區,藥王里,住宅,75,0,4,12,0,0,0,0,0,0
104/3/17,中西區,民生里,住宅,52,0,4,8,0,0,0,0,0,0
104/3/18,中西區,協進里,住宅,50,0,3,9,0,0,0,0,0,0
104/3/18,中西區,元安里,住宅,50,0,5,20,0,0,0,0,0,0
104/3/18,中西區,大涼里,住宅,50,0,3,12,0,0,0,0,0,0
104/3/18,中西區,元安里,住宅,50,1,2,16,0,1,2,1,6,3
104/3/19,中西區,仙草里,住宅,50,0,6,20,0,0,0,0,0,0
104/3/19,中西區,郡西里,住宅,50,0,1,9,0,0,0,0,0,0
104/3/19,中西區,進學里,住宅,50,0,2,14,0,0,0,0,0,0
104/3/19,中西區,民主里,住宅,51,0,3,12,0,0,0,0,0,0
104/3/2,中西區,民生里,住宅,50,0,8,18,0,0,0,0,0,0
104/3/2,中西區,元安里,住宅,50,0,4,11,0,0,0,0,0,0
104/3/20,中西區,永福里,住宅,50,0,3,9,0,0,0,0,0,0
104/3/20,中西區,普濟里,住宅,50,0,3,9,0,0,0,0,0,0
104/3/20,中西區,三民里,住宅,50,1,7,11,0,1,2,1,6,3
104/3/20,中西區,三合里,住宅,50,2,3,12,0,2,4,1,13,4
104/3/23,中西區,五妃里,住宅,50,0,2,10,0,0,0,0,0,0
104/3/23,中西區,水仙里,住宅,50,0,4,10,0,0,0,0,0,0
104/3/23,中西區,郡王里,住宅,50,0,4,8,0,0,0,0,0,0
104/3/23,中西區,民權里,住宅,51,0,5,9,0,0,0,0,0,0
104/3/24,中西區,赤嵌里,住宅,50,2,4,8,2,0,4,1,17,5
104/3/24,中西區,西賢里,住宅,50,0,1,15,0,0,0,0,0,0
104/3/24,中西區,公正里,住宅,50,1,5,11,0,1,2,1,6,3
104/3/24,中西區,西湖里,住宅,50,0,3,13,0,0,0,0,0,0
104/3/25,中西區,法華里,住宅,50,4,3,6,0,4,8,2,44,9
104/3/25,中西區,文賢里,住宅,50,1,7,10,0,1,2,1,6,3
104/3/25,中西區,大南里,住宅,50,2,3,14,0,2,4,1,12,4
104/3/25,中西區,光賢里,住宅,50,0,2,15,0,0,0,0,0,0
104/3/25,中西區,建國里,住宅,50,1,5,13,0,2,4,1,11,4
104/3/26,中西區,福安里,住宅,50,0,3,11,0,0,0,0,0,0
104/3/26,中西區,永華里,住宅,50,0,12,15,0,0,0,0,0,0
104/3/26,中西區,三合里,住宅,50,0,3,9,0,0,0,0,0,0
104/3/26,中西區,天后里,住宅,51,1,3,11,0,1,2,1,7,3
104/3/27,中西區,三民里,住宅,50,2,5,9,1,1,4,1,14,4
104/3/27,中西區,協和里,住宅,50,0,3,5,0,0,0,0,0,0
104/3/27,中西區,安海里,住宅,50,2,3,11,1,1,4,1,14,4
104/3/27,中西區,元安里,住宅,50,0,1,5,0,0,0,0,0,0
104/3/3,中西區,三合里,住宅,50,0,3,16,0,0,0,0,0,0
104/3/3,中西區,藥王里,住宅,50,0,0,5,0,0,0,0,0,0
104/3/3,中西區,普濟里,住宅,50,0,5,8,0,0,0,0,0,0
104/3/3,中西區,協進里,住宅,50,1,2,12,1,0,2,1,7,3
104/3/30,中西區,開山里,住宅,50,1,1,10,0,1,2,1,9,3
104/3/30,中西區,保安里,住宅,50,0,2,14,0,0,0,0,0,0
104/3/30,中西區,萬昌里,住宅,50,1,5,9,1,0,2,1,7,3
104/3/30,中西區,建國里,住宅,50,0,3,10,0,0,0,0,0,0
104/3/30,中西區,民主里,住宅,50,0,0,7,0,0,0,0,0,0
104/3/30,中西區,小西里,住宅,50,1,1,6,0,1,2,1,14,4
104/3/31,中西區,銀同里,住宅,50,0,4,6,0,0,0,0,0,0
104/3/31,中西區,中正里,住宅,50,1,5,10,0,1,2,1,7,3
104/3/31,中西區,青年里,住宅,50,0,5,9,0,0,0,0,0,0
104/3/31,中西區,小西里,住宅,50,0,3,9,0,0,0,0,0,0
104/3/31,中西區,三合里,住宅,50,2,0,21,0,5,10,3,24,6
104/3/4,中西區,進學里,住宅,50,0,3,10,0,0,0,0,0,0
104/3/4,中西區,安海里,住宅,50,1,4,10,1,0,2,1,7,3
104/3/4,中西區,仙草里,住宅,50,0,3,10,0,0,0,0,0,0
104/3/4,中西區,大涼里,住宅,50,1,3,12,0,1,2,1,7,3
104/3/5,中西區,郡西里,住宅,75,0,2,14,0,0,0,0,0,0
104/3/5,中西區,協和里,住宅,75,0,5,15,0,0,0,0,0,0
104/3/6,中西區,小西里,住宅,50,3,3,13,0,3,6,2,19,5
104/3/6,中西區,民權里,住宅,50,2,5,18,0,2,4,1,9,3
104/3/6,中西區,小西里,住宅,50,3,3,13,0,3,6,2,19,5
104/3/6,中西區,民權里,住宅,50,2,5,18,0,2,4,1,9,3
104/3/6,中西區,福安里,住宅,50,0,7,9,0,0,0,0,0,0
104/3/6,中西區,水仙里,住宅,50,2,5,10,0,2,4,1,13,4
104/3/6,中西區,萬昌里,住宅,50,2,7,3,2,0,4,1,20,5
104/3/9,中西區,永福里,住宅,50,0,7,8,0,0,0,0,0,0
104/3/9,中西區,公正里,住宅,50,1,7,9,0,1,2,1,6,3
104/3/9,中西區,永華里,住宅,50,0,3,10,0,0,0,0,0,0
104/3/9,中西區,赤嵌里,住宅,50,0,3,7,0,0,0,0,0,0
104/4/1,中西區,普濟里,住宅,50,2,3,8,0,2,4,1,18,5
