日期,台南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/11/22,臺南市,永康區,五王里,住宅,50,1,1,6,7,1,1,2,4,1,29,7,23.0116465,120.2346848
2017/11/22,臺南市,永康區,成功里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,23.0032483,120.2379305
2017/11/22,臺南市,永康區,復興里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,22.9969297,120.2440609
2017/11/22,臺南市,永康區,復華里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,23.0103511,120.2440609
2017/11/23,臺南市,永康區,神洲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,23.0046566,120.2408154
2017/11/23,臺南市,永康區,東橋里,其他,26,0,3,8,11,0,0,0,0,0,0,0,23.0243778,120.241176
2017/11/23,臺南市,永康區,甲頂里,住宅,75,1,8,14,22,0,1,1,1,1,5,2,23.0217702,120.2152092
2017/11/24,臺南市,永康區,三民里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,23.0537318,120.2483881
2017/11/24,臺南市,永康區,龍潭里,住宅,52,0,11,13,24,0,0,0,0,0,0,0,23.0286236,120.2656955
2017/11/24,臺南市,永康區,西勢里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,23.0154649,120.2772325
2017/11/24,臺南市,永康區,蔦松里,住宅,50,2,2,13,15,0,2,2,4,1,13,4,23.0455063,120.2555998
2017/11/24,臺南市,永康區,中華里,住宅,50,0,1,1,2,0,0,0,0,0,0,0,23.0003039,120.2375698
2017/11/24,臺南市,永康區,建國里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,22.9978842,120.2491093
2017/11/20,臺南市,新化區,清水里,地區,50,0,0,1,1,0,0,0,0,0,0,0,23.0369487,120.3042684
2017/11/22,臺南市,新化區,武安里,住宅,50,1,4,17,21,0,1,1,2,1,5,2,23.0327285,120.3067915
2017/11/20,臺南市,安定區,蘇林里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,23.1227334,120.2584844
2017/11/20,臺南市,安定區,港口里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,23.0939111,120.2296358
2017/11/22,臺南市,山上區,明和里,住宅,54,0,0,4,4,0,0,0,0,0,0,0,23.1147826,120.3406679
2017/11/22,臺南市,山上區,山上里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,23.101985,120.356397
